#id,quiz_data_id,option,correct
2002,501,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2002,1
2003,501,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2003,0
2004,501,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2004,0
2005,502,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2005,1
2006,502,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2006,0
2007,502,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2007,0
2008,502,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2008,0
2009,503,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2009,0
2010,503,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2010,0
2011,503,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2011,0
2012,503,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2012,1
2013,504,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2013,0
2014,504,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2014,0
2015,504,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2015,1
2016,504,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2016,0
2017,505,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2017,0
2018,505,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2018,0
2019,505,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2019,1
2020,505,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2020,0
2021,506,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2021,0
2022,506,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2022,0
2023,506,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2023,0
2024,506,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2024,1
2025,507,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2025,0
2026,507,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2026,0
2027,507,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2027,0
2028,507,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2028,1
2029,508,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2029,0
2030,508,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2030,0
2031,508,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2031,0
2032,508,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2032,1
2033,509,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2033,1
2034,509,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2034,0
2035,509,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2035,0
2036,509,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2036,0
2037,510,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2037,0
2038,510,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2038,0
2039,510,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2039,1
2040,510,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2040,0
2041,511,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2041,0
2042,511,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2042,0
2043,511,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2043,1
2044,511,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2044,0
2045,512,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2045,0
2046,512,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2046,1
2047,512,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2047,0
2048,512,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2048,0
2049,513,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2049,0
2050,513,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2050,0
2051,513,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2051,0
2052,513,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2052,1
2053,514,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2053,1
2054,514,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2054,0
2055,514,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2055,0
2056,514,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2056,0
2057,515,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2057,1
2058,515,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2058,0
2059,515,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2059,0
2060,515,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2060,0
2061,516,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2061,1
2062,516,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2062,0
2063,516,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2063,0
2064,516,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2064,0
2065,517,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2065,0
2066,517,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2066,0
2067,517,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2067,1
2068,517,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2068,0
2069,518,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2069,0
2070,518,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2070,1
2071,518,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2071,0
2072,518,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2072,0
2073,519,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2073,0
2074,519,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2074,0
2075,519,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2075,1
2076,519,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2076,0
2077,520,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2077,1
2078,520,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2078,0
2079,520,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2079,0
2080,520,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2080,0
2081,521,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2081,0
2082,521,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2082,0
2083,521,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2083,1
2084,521,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2084,0
2085,522,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2085,0
2086,522,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2086,0
2087,522,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2087,0
2088,522,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2088,1
2089,523,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2089,0
2090,523,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2090,0
2091,523,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2091,0
2092,523,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2092,1
2093,524,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2093,0
2094,524,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2094,0
2095,524,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2095,0
2096,524,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2096,1
2097,525,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2097,0
2098,525,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2098,0
2099,525,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2099,0
2100,525,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2100,1
2101,526,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2101,0
2102,526,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2102,0
2103,526,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2103,1
2104,526,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2104,0
2105,527,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2105,0
2106,527,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2106,1
2107,527,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2107,0
2108,527,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2108,0
2109,528,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2109,0
2110,528,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2110,0
2111,528,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2111,1
2112,528,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2112,0
2113,529,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2113,0
2114,529,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2114,1
2115,529,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2115,0
2116,529,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2116,0
2117,530,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2117,0
2118,530,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2118,0
2119,530,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2119,0
2120,530,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2120,1
2121,531,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2121,0
2122,531,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2122,0
2123,531,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2123,1
2124,531,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2124,0
2125,532,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2125,0
2126,532,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2126,0
2127,532,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2127,1
2128,532,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2128,0
2129,533,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2129,0
2130,533,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2130,0
2131,533,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2131,0
2132,533,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2132,1
2133,534,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2133,0
2134,534,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2134,1
2135,534,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2135,0
2136,534,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2136,0
2137,535,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2137,0
2138,535,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2138,0
2139,535,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2139,1
2140,535,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2140,0
2141,536,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2141,1
2142,536,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2142,0
2143,536,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2143,0
2144,536,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2144,0
2145,537,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2145,0
2146,537,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2146,0
2147,537,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2147,1
2148,537,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2148,0
2149,538,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2149,0
2150,538,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2150,0
2151,538,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2151,0
2152,538,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2152,1
2153,539,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2153,0
2154,539,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2154,0
2155,539,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2155,1
2156,539,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2156,0
2157,540,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2157,0
2158,540,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2158,0
2159,540,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2159,1
2160,540,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2160,0
2161,541,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2161,0
2162,541,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2162,0
2163,541,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2163,1
2164,541,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2164,0
2165,542,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2165,0
2166,542,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2166,0
2167,542,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2167,0
2168,542,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2168,1
2169,543,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2169,0
2170,543,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2170,0
2171,543,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2171,1
2172,543,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2172,0
2173,544,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2173,0
2174,544,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2174,1
2175,544,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2175,0
2176,544,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2176,0
2177,545,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2177,0
2178,545,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2178,0
2179,545,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2179,1
2180,545,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2180,0
2181,546,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2181,0
2182,546,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2182,0
2183,546,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2183,0
2184,546,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2184,1
2185,547,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2185,1
2186,547,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2186,0
2187,547,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2187,0
2188,547,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2188,0
2189,548,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2189,0
2190,548,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2190,1
2191,548,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2191,0
2192,548,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2192,0
2193,549,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2193,0
2194,549,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2194,1
2195,549,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2195,0
2196,549,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2196,0
2197,550,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2197,1
2198,550,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2198,0
2199,550,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2199,0
2200,550,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2200,0
2201,551,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2201,0
2202,551,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2202,0
2203,551,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2203,1
2204,551,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2204,0
2205,552,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2205,0
2206,552,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2206,0
2207,552,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2207,0
2208,552,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2208,1
2209,553,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2209,0
2210,553,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2210,1
2211,553,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2211,0
2212,553,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2212,0
2213,554,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2213,0
2214,554,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2214,1
2215,554,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2215,0
2216,554,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2216,0
2217,555,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2217,1
2218,555,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2218,0
2219,555,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2219,0
2220,555,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2220,0
2221,556,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2221,0
2222,556,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2222,1
2223,556,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2223,0
2224,556,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2224,0
2225,557,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2225,1
2226,557,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2226,0
2227,557,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2227,0
2228,557,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2228,0
2229,558,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2229,0
2230,558,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2230,0
2231,558,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2231,1
2232,558,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2232,0
2233,559,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2233,0
2234,559,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2234,1
2235,559,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2235,0
2236,559,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2236,0
2237,560,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2237,0
2238,560,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2238,0
2239,560,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2239,1
2240,560,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2240,0
2241,561,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2241,0
2242,561,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2242,0
2243,561,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2243,1
2244,561,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2244,0
2245,562,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2245,1
2246,562,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2246,0
2247,562,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2247,0
2248,562,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2248,0
2249,563,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2249,0
2250,563,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2250,0
2251,563,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2251,1
2252,563,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2252,0
2253,564,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2253,0
2254,564,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2254,0
2255,564,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2255,1
2256,564,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2256,0
2257,565,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2257,1
2258,565,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2258,0
2259,565,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2259,0
2260,565,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2260,0
2261,566,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2261,0
2262,566,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2262,0
2263,566,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2263,0
2264,566,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2264,1
2265,567,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2265,1
2266,567,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2266,0
2267,567,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2267,0
2268,567,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2268,0
2269,568,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2269,0
2270,568,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2270,0
2271,568,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2271,1
2272,568,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2272,0
2273,569,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2273,1
2274,569,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2274,0
2275,569,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2275,0
2276,569,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2276,0
2277,570,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2277,0
2278,570,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2278,0
2279,570,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2279,1
2280,570,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2280,0
2281,571,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2281,1
2282,571,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2282,0
2283,571,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2283,0
2284,571,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2284,0
2285,572,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2285,0
2286,572,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2286,0
2287,572,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2287,1
2288,572,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2288,0
2289,573,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2289,0
2290,573,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2290,1
2291,573,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2291,0
2292,573,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2292,0
2293,574,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2293,0
2294,574,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2294,0
2295,574,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2295,0
2296,574,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2296,1
2297,575,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2297,0
2298,575,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2298,1
2299,575,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2299,0
2300,575,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2300,0
2301,576,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2301,0
2302,576,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2302,0
2303,576,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2303,1
2304,576,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2304,0
2305,577,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2305,1
2306,577,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2306,0
2307,577,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2307,0
2308,577,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2308,0
2309,578,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2309,0
2310,578,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2310,0
2311,578,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2311,0
2312,578,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2312,1
2313,579,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2313,0
2314,579,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2314,0
2315,579,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2315,1
2316,579,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2316,0
2317,580,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2317,0
2318,580,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2318,0
2319,580,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2319,0
2320,580,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2320,1
2321,581,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2321,1
2322,581,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2322,0
2323,581,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2323,0
2324,581,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2324,0
2325,582,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2325,0
2326,582,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2326,0
2327,582,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2327,0
2328,582,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2328,1
2329,583,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2329,0
2330,583,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2330,1
2331,583,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2331,0
2332,583,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2332,0
2333,584,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2333,0
2334,584,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2334,0
2335,584,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2335,1
2336,584,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2336,0
2337,585,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2337,0
2338,585,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2338,0
2339,585,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2339,0
2340,585,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2340,1
2341,586,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2341,1
2342,586,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2342,0
2343,586,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2343,0
2344,586,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2344,0
2345,587,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2345,0
2346,587,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2346,0
2347,587,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2347,0
2348,587,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2348,1
2349,588,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2349,0
2350,588,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2350,0
2351,588,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2351,1
2352,588,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2352,0
2353,589,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2353,0
2354,589,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2354,1
2355,589,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2355,0
2356,589,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2356,0
2357,590,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2357,0
2358,590,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2358,0
2359,590,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2359,1
2360,590,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2360,0
2361,591,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2361,0
2362,591,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2362,1
2363,591,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2363,0
2364,591,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2364,0
2365,592,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2365,0
2366,592,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2366,0
2367,592,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2367,1
2368,592,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2368,0
2369,593,MSG_QUIZ_JAPANESE_QUESTION_OPTION_2369,0
